"ssid","sslon","sslat","esid","eslon","eslat","ssaddress","esaddress","numroute","routeid","lat","lon"
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75208,-73.97754
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75218,-73.97779
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75243,-73.97837
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75414,-73.98242
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75483,-73.9841
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75519,-73.985
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75581,-73.98642
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75573,-73.98645
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75556,-73.9865
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75505,-73.98668
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75435,-73.9869
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75362,-73.98713
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75291,-73.98735
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75218,-73.98754
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75145,-73.98771
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75085,-73.98781
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75036,-73.98789
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.75007,-73.98794
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.74969,-73.98803
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.74949,-73.98814
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.74924,-73.9883
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.74912,-73.98802
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.749,-73.98803
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.74953,-73.98924
519,-73.977706,40.751873,492,-73.99093085,40.75019995,"Pershing Square North, New York, NY","W 33 St & 7 Ave, New York, NY",858,"6",40.74976,-73.98978
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.72988,-73.95108
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73047,-73.9514
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73045,-73.95158
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73041,-73.95205
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73028,-73.95346
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7302,-73.95428
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73091,-73.95439
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73223,-73.9546
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73375,-73.95484
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73516,-73.95507
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7353,-73.95366
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73538,-73.95286
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73528,-73.95284
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73522,-73.95282
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73522,-73.95278
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73523,-73.95275
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73531,-73.95274
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73596,-73.95282
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73756,-73.95307
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73788,-73.95308
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73811,-73.95305
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73845,-73.95295
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.73939,-73.95264
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74097,-73.95213
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74152,-73.95193
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74184,-73.95185
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74265,-73.95159
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74279,-73.9516
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7429,-73.9517
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74296,-73.95178
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74299,-73.95173
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7432,-73.95127
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74357,-73.95118
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74525,-73.95063
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7464,-73.95024
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74821,-73.94965
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74848,-73.94958
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74856,-73.94959
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74857,-73.94968
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74867,-73.95015
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74883,-73.95106
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.74905,-73.95221
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75059,-73.95226
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7508,-73.95226
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75089,-73.95223
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75115,-73.95201
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75302,-73.95041
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75414,-73.94943
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7549,-73.9488
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75561,-73.94818
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75589,-73.9479
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7562,-73.94756
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75635,-73.9474
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.75713,-73.94655
3118,-73.95284,40.73555,3119,-73.95411749,40.74232744,"McGuinness Blvd & Eagle St, New York, NY","Vernon Blvd & 50 Ave, New York, NY",792,"8",40.7578,-73.94581
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.75188,-73.97768
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.75208,-73.97754
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.75198,-73.97729
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.75162,-73.97648
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.75145,-73.97607
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.75062,-73.97408
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74982,-73.9722
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74852,-73.97319
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74732,-73.97406
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74676,-73.97447
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74669,-73.97449
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74654,-73.97459
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74618,-73.97486
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74516,-73.97561
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74436,-73.97619
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74405,-73.97643
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74268,-73.97742
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.74165,-73.9782
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.7398,-73.97954
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.73834,-73.98061
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.7379,-73.98092
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.73827,-73.98181
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.73859,-73.98258
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.73883,-73.98316
519,-73.977706,40.751873,491,-73.98602213,40.74096374,"Pershing Square North, New York, NY","E 24 St & Park Ave S, New York, NY",750,"12",40.7395,-73.98267
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.7578,-73.94581
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75624,-73.94752
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75589,-73.9479
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75536,-73.94839
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75471,-73.94895
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75399,-73.94956
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75245,-73.9509
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75107,-73.95207
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75094,-73.95219
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75085,-73.95225
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.75076,-73.95227
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74984,-73.95225
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74895,-73.95221
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74857,-73.9522
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74826,-73.95225
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74757,-73.95248
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74549,-73.95318
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74342,-73.95387
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74283,-73.95407
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74274,-73.95413
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.7427,-73.9539
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74247,-73.95272
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74291,-73.95188
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74296,-73.95178
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74285,-73.95165
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74274,-73.95159
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74265,-73.95159
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74232,-73.95169
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74187,-73.95184
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74166,-73.95189
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.74111,-73.95209
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73968,-73.95255
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73852,-73.95293
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73801,-73.95307
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73762,-73.95307
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73546,-73.95275
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73524,-73.95274
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73522,-73.95282
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73501,-73.95273
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73498,-73.9527
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73469,-73.95264
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73464,-73.95317
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73445,-73.95496
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73303,-73.95473
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73162,-73.9545
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.7302,-73.95428
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73028,-73.95346
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.73013,-73.95338
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.72945,-73.95299
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.72844,-73.95241
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.72851,-73.95219
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.72858,-73.95197
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.72898,-73.95071
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.72903,-73.95057
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.72983,-73.95104
